pcap_id,sample_hash,label,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_bytes,total_packets,bytes_per_second,packets_per_second,pkt_len_mean,pkt_len_std,iat_mean,iat_std,burstiness,burst_count,is_complete_handshake,has_tls,tls_cipher_count,tls_ext_count,ja4_fingerprint,ja4_tls_ver_num,ja4_cipher_count,ja4_ext_count,ja4_sni_present,ja4_has_alpn,ja3_fingerprint,dns_query_count,dns_unique_queries,http_request_count,http_unique_hosts
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,185.158.115.47,49181,447,TCP,9.014647,194,3,21.5205,0.3328,64.6667,1.8856,4.507324,1.498878,-0.50089,1,0,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,185.158.115.47,10.9.18.105,447,49180,TCP,0.0,60,1,60.0,1.0,60,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.232.127,49182,447,TCP,70.158905,11521,183,164.2129,2.6084,62.9563,24.0754,0.385488,4.758349,0.850116,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.232.127,10.9.18.105,447,49182,TCP,69.874054,641192,468,9176.3962,6.6978,1370.0684,193.6257,0.149623,2.976462,0.904274,10,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49183,443,TCP,232.445259,10217,81,43.9544,0.3485,126.1358,121.2994,2.905566,9.19342,0.519701,10,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49183,TCP,232.212316,200382,190,862.9258,0.8182,1054.6421,553.2169,1.228637,6.151134,0.667026,10,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,185.158.115.47,10.9.18.105,447,49181,TCP,0.0,60,1,60.0,1.0,60,0.0,0.0,0.0,0.0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49184,443,TCP,64.314238,1129,9,17.5544,0.1399,125.4444,97.3449,8.03928,20.875269,0.443928,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,194.87.144.27,10.9.18.105,443,49184,TCP,64.081912,2001,11,31.2257,0.1717,181.9091,256.584,6.408191,18.953872,0.494663,2,1,0,0,0,,0,0,0,0,0,,0,0,0,0
1,b83529a86234f160e3741f79dcded9d61bfdd39f0d66311f727c9c8e36843ad6,trickbot,10.9.18.105,194.87.144.27,49185,443,TCP,65.93011,1113,9,16.8815,0.1365,123.6667,93.0412,8.241264,21.410486,0.44413,2,1,1,12,3,t10i120300_d94e65cdb899_5f12c91e28fe,10,12,3,0,0,6734f37431670b3ab4292b8f60f29984,0,0,0,0
